"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,0.00,23.72,0.00,14.00,4.20,7.00,12.29,19.22,1.80,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.40,6.00,23.68,8.00,8.90,14.83,4.70,19.32,19.32,19.51,19.51,2.60,0.00,16.20,42.84,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,70.00,12.88,20.00,19.51,8.40,0.00,6.92,10.00,2.40,7.60,11.50,18.00,0.00,1.00,40.00,79.00,2.50,1.80,0.00,76.30,47.00,0.00,2.00,0.00
2.00,0.00,23.61,0.00,14.00,4.20,7.00,12.29,19.22,1.80,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.40,6.40,20.14,8.00,8.90,14.83,4.70,19.32,19.32,19.51,19.51,2.60,0.00,15.10,39.71,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,56.00,12.88,20.00,19.51,8.40,0.00,6.92,10.00,2.40,7.80,11.70,18.00,0.00,1.00,37.00,75.00,2.20,1.60,0.00,72.90,36.00,0.00,2.00,0.00
3.00,0.00,23.54,0.00,14.00,4.20,7.00,12.29,19.22,1.80,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.40,6.50,17.47,8.00,8.90,14.83,4.70,19.32,19.32,19.51,19.51,2.60,0.00,14.50,36.42,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,34.00,12.88,20.00,19.51,8.40,0.00,6.92,10.00,2.40,7.60,11.90,18.00,0.00,1.00,34.00,68.00,1.90,1.30,0.00,66.70,26.00,0.00,2.00,0.00
4.00,0.00,23.70,0.00,14.00,4.20,7.00,12.29,19.22,1.80,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.40,6.40,14.95,8.00,8.90,14.83,4.70,19.32,19.32,19.51,19.51,2.60,0.00,13.80,33.00,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,26.00,12.88,20.00,19.51,8.40,0.00,6.92,10.00,2.40,7.40,12.00,18.00,0.00,1.00,31.00,60.10,1.50,1.00,0.00,60.50,19.00,0.00,2.00,0.00
5.00,0.00,23.69,0.00,14.00,4.20,7.00,12.29,19.22,1.80,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.40,5.80,12.92,8.00,8.90,14.83,4.70,19.32,19.32,19.51,19.51,2.60,0.00,13.30,29.12,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,18.00,12.88,20.00,19.51,8.40,0.00,6.92,10.00,2.40,6.90,11.40,18.00,0.00,1.00,28.00,54.50,1.20,0.80,0.00,55.00,14.00,0.00,2.00,0.00
6.00,0.00,23.84,0.00,14.00,4.20,7.00,12.29,19.22,1.80,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.40,5.30,11.04,8.00,8.90,14.83,4.70,19.32,19.32,19.51,19.51,2.60,0.00,12.70,25.35,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,13.00,12.88,20.00,19.51,8.40,0.00,6.92,10.00,2.40,6.20,10.80,18.00,0.00,1.00,24.00,49.80,0.90,0.50,0.00,50.20,10.00,0.00,2.00,0.00
