"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,0.87,20.05,0.82,13.53,4.20,7.20,3.30,3.90,1.40,0.00,3.50,17.61,1.69,1.03,3.10,3.20,5.80,24.00,13.00,0.00,2.30,6.00,5.00,18.84,9.75,3.00,4.50,1.30,1.21,27.00,82.00,2.15,28.12,3.12,11.75,3.00,14.49,1.97,0.60,3.50,3.50,4.00,2.30,118.00,6.00,4.00,1.80,10.43,8.20,4.20,2.30,11.22,12.33,18.40,0.03,0.44,84.41,87.30,5.24,4.35,2.16,104.00,0.00,0.30,1.32,2.01,15.21,10.63,7.86,12.14,0.00,0.00,0.00
2.00,2.40,20.03,2.71,13.53,4.20,7.20,3.30,3.90,1.30,0.00,3.50,17.61,1.69,4.94,3.10,3.22,5.80,24.00,13.00,2.20,2.30,6.00,5.00,18.84,9.75,3.00,4.50,1.30,4.62,26.00,81.00,2.15,28.12,3.12,11.74,25.00,14.49,7.49,0.60,3.50,3.50,4.00,2.30,114.00,6.00,4.00,1.80,10.43,8.20,4.20,2.30,11.55,12.55,18.40,0.07,0.44,85.38,86.36,5.24,4.31,18.00,98.00,0.00,0.30,1.28,7.86,75.18,10.63,35.82,12.14,0.03,0.42,6.00
3.00,3.73,19.84,4.89,13.53,4.20,7.20,3.30,3.90,1.30,0.00,3.50,17.61,5.42,8.96,3.10,3.22,5.80,25.00,15.00,2.50,2.30,6.00,5.00,18.84,9.75,3.00,4.50,1.30,7.59,26.00,80.00,2.15,28.12,3.12,11.75,57.00,14.49,16.76,0.60,3.50,3.50,4.00,2.30,112.00,6.00,4.00,1.80,10.43,8.20,4.20,2.30,12.34,12.95,18.40,0.08,0.44,84.92,85.92,5.75,4.71,41.04,93.00,0.00,0.40,1.32,18.30,158.01,10.63,90.94,12.14,0.07,11.05,31.74
4.00,7.06,19.74,7.64,13.53,4.20,7.20,3.30,3.90,1.30,0.00,3.50,17.61,5.42,10.89,3.10,3.21,5.80,25.00,16.00,2.80,2.30,6.00,5.00,18.84,9.75,3.00,4.50,1.30,8.71,25.00,79.00,2.15,28.12,3.12,11.76,95.00,14.49,25.47,0.60,3.50,3.50,4.00,2.30,110.00,6.00,4.00,1.80,10.43,8.20,4.20,2.30,12.11,12.70,18.40,0.12,0.45,84.59,84.59,6.66,5.46,68.40,89.00,0.00,0.40,1.28,29.78,204.92,10.63,144.64,12.14,0.13,22.56,64.27
5.00,8.19,19.79,9.43,13.53,4.20,7.20,3.30,3.90,1.30,0.00,3.50,17.61,8.83,12.93,0.00,3.22,5.80,25.00,20.00,2.80,2.30,6.00,5.00,18.84,9.75,3.00,4.50,1.30,9.42,24.00,77.00,2.15,28.12,3.12,11.74,118.00,14.49,29.40,0.60,3.50,3.50,4.00,2.30,106.00,6.00,4.00,1.80,10.43,8.20,4.20,2.30,12.51,12.45,18.40,0.58,0.45,82.39,83.39,8.54,6.97,84.96,86.00,0.00,0.40,1.28,39.91,210.26,10.63,165.69,12.14,0.19,32.91,77.81
6.00,11.03,19.81,11.63,13.53,4.20,7.20,3.30,3.90,1.30,0.00,3.50,17.61,8.83,14.50,0.00,3.21,5.80,25.00,24.00,3.00,2.30,6.00,5.00,18.84,9.75,3.00,4.50,1.30,10.60,23.00,76.00,2.15,28.12,3.12,11.74,124.00,14.49,30.56,0.60,3.50,3.50,4.00,2.30,102.00,6.00,4.00,1.80,10.43,8.20,4.20,2.30,12.71,12.53,18.40,0.79,0.45,79.00,79.00,9.16,7.41,89.28,83.00,0.00,0.40,1.28,47.52,216.78,10.63,173.03,12.14,0.24,37.68,83.60
7.00,11.87,19.52,12.98,13.53,4.20,7.20,3.30,3.90,1.30,0.00,3.50,17.61,11.40,15.10,0.00,3.22,5.80,25.00,28.00,3.00,2.30,6.00,5.00,18.84,9.75,3.00,4.50,1.30,12.09,22.00,74.00,2.15,28.12,3.12,11.76,127.00,14.49,30.65,0.60,3.50,3.50,4.00,2.30,92.00,6.00,4.00,1.80,10.43,8.20,4.20,2.30,13.09,12.64,18.40,0.98,0.45,74.00,77.00,9.32,7.60,91.44,81.00,49.00,0.30,1.26,53.74,218.30,10.63,174.44,12.14,0.30,38.41,84.70
8.00,13.95,19.63,14.52,13.53,4.20,7.20,3.30,3.90,1.30,0.00,3.50,17.61,11.40,15.24,0.00,3.22,5.80,24.00,33.00,3.70,2.30,6.00,5.00,18.84,9.75,3.00,4.50,1.30,12.52,22.00,73.00,2.15,28.12,3.12,11.77,127.00,14.49,30.35,0.60,3.50,3.50,4.00,2.30,82.00,6.00,4.00,1.80,10.43,8.20,4.20,2.30,13.30,12.74,18.40,1.10,0.45,69.00,75.00,9.69,7.63,91.44,79.00,50.00,0.20,1.24,58.75,218.34,10.63,174.88,12.14,0.33,38.56,85.51
9.00,14.48,19.57,15.33,13.53,4.20,7.20,3.30,3.90,1.30,0.00,3.50,17.61,12.94,15.26,0.00,3.22,5.80,24.00,35.00,3.70,0.00,6.00,5.00,18.84,9.75,3.00,4.50,1.30,12.55,22.00,70.00,2.15,28.12,3.12,11.79,126.00,14.49,30.35,0.60,3.50,3.50,4.00,2.30,83.00,6.00,4.00,1.80,10.43,8.20,4.20,2.30,13.84,13.06,18.40,1.19,0.44,71.00,73.00,9.92,7.90,90.72,76.00,60.00,0.20,1.23,62.67,218.06,10.63,174.09,12.14,0.36,38.36,85.39
10.00,15.74,19.30,16.20,13.53,4.20,7.20,3.30,3.90,1.30,0.00,3.50,17.61,12.94,15.29,0.00,3.22,5.80,24.00,37.00,3.70,0.00,6.00,5.00,18.84,9.75,3.00,4.50,1.30,12.59,22.00,68.00,2.15,28.12,3.12,11.78,125.00,14.49,30.04,0.60,3.50,3.50,4.00,2.30,84.00,6.00,4.00,1.80,10.43,8.20,4.20,2.30,13.86,13.29,18.40,1.22,0.44,72.00,71.00,10.21,8.12,90.00,74.00,64.00,0.10,1.22,65.65,218.01,10.63,173.04,12.14,0.37,38.03,85.00
