"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,72.37,29.81,66.81,551.49,178.54,6.77,5.65,29.31,15.67,1.72,23.66,67.07,7.13,3.83,107.88,51.33,19.40,0.00,87.85,0.00,6.88,58.66,26.00,6.39,0.00,10.71,3.90,4.88,145.08,0.00,37.86,0.00,67.55,36.08,183.28,0.00,0.00,0.00,0.00,55.24,49.85,44.01,34.25,0.00,0.00,0.00,0.00,20.73,0.00,20.73,65.15,19.16,2.07,20.55,0.00,4.83
2.00,64.82,29.81,66.81,510.69,165.33,6.77,5.65,58.45,15.67,1.72,23.66,57.54,7.13,3.83,107.88,49.75,55.03,0.00,87.85,0.00,6.88,58.66,26.00,6.39,0.00,54.22,3.90,14.90,0.00,0.00,26.39,0.00,67.55,36.08,183.28,0.00,0.00,0.00,0.00,55.24,32.99,43.71,34.25,0.00,0.00,0.00,0.00,20.73,0.00,20.73,60.95,19.16,2.07,20.55,0.00,4.83
3.00,67.99,29.81,66.81,504.28,163.26,6.77,5.65,55.97,15.67,1.72,23.66,52.97,7.13,3.83,107.88,48.00,52.00,0.00,87.85,0.00,6.88,58.66,26.00,6.39,0.00,4.66,3.90,0.00,0.00,0.00,20.73,0.00,67.55,32.25,183.28,0.00,0.00,0.00,0.00,52.85,37.52,43.82,34.25,0.00,0.00,0.00,0.00,20.73,0.00,26.94,59.29,19.16,2.07,20.55,0.00,4.83
4.00,56.08,29.81,66.81,432.94,140.16,6.77,5.65,47.44,15.67,1.72,23.66,49.80,7.13,3.83,107.88,45.87,41.57,0.00,87.85,0.00,6.88,58.66,26.00,6.39,0.00,38.56,3.90,11.29,0.00,0.00,52.55,0.00,67.55,36.08,183.28,0.00,0.00,0.00,0.00,55.24,0.00,46.38,34.25,0.00,0.00,0.00,0.00,20.73,0.00,20.73,50.99,19.16,2.07,20.55,0.00,4.83
5.00,72.37,29.81,66.81,420.70,136.20,6.77,5.65,40.44,15.67,1.72,23.66,49.80,7.13,3.83,107.88,45.37,33.01,18.00,87.85,0.00,6.88,58.66,26.00,6.39,0.00,22.10,3.90,7.51,0.00,0.00,20.73,0.00,20.73,60.87,183.28,0.00,0.00,0.00,0.00,0.00,51.80,45.45,34.25,0.00,0.00,0.00,0.00,26.94,0.00,45.15,49.47,19.16,2.07,20.55,0.00,4.83
6.00,72.37,29.81,66.81,414.95,134.34,6.77,5.65,37.78,15.67,1.72,23.66,49.80,7.13,3.83,107.88,44.44,29.75,36.08,87.85,0.00,6.88,58.66,26.00,6.39,0.00,18.88,3.90,6.76,0.00,0.00,20.73,0.00,26.94,55.43,183.28,0.00,0.00,0.00,0.00,0.00,42.25,50.20,34.25,0.00,0.00,0.00,0.00,26.94,0.00,26.94,49.78,19.16,2.07,20.55,0.00,4.83
7.00,72.37,29.81,66.81,400.02,129.51,6.77,5.65,37.73,15.67,1.72,23.66,49.80,7.13,3.83,107.88,44.82,29.69,4.15,87.85,0.00,6.88,58.66,26.00,6.39,0.00,4.66,3.90,0.00,0.00,0.00,20.73,0.00,67.55,28.48,183.28,0.00,0.00,0.00,0.00,61.84,43.72,43.92,34.25,0.00,0.00,0.00,0.00,20.73,0.00,29.84,51.81,20.34,0.00,10.28,10.27,4.83
8.00,67.12,29.81,66.81,478.70,154.98,6.77,5.65,42.62,15.67,1.72,23.66,78.80,7.13,3.83,107.88,49.00,35.68,4.15,87.85,0.00,6.88,58.66,26.00,6.39,0.00,32.18,3.90,9.82,0.00,0.00,21.44,0.00,50.85,50.85,183.28,0.00,0.00,0.00,0.00,52.85,35.36,43.77,34.25,0.00,0.00,0.00,0.00,26.94,0.00,26.94,71.42,20.34,0.00,20.55,0.00,4.83
9.00,66.74,29.81,66.81,487.92,157.96,6.77,5.65,46.00,15.67,1.72,23.66,83.23,7.13,3.83,107.88,49.73,39.80,4.15,87.85,0.00,6.88,58.66,26.00,6.39,0.00,37.49,3.90,11.05,0.00,0.00,22.57,0.00,50.85,50.85,183.28,0.00,0.00,0.00,0.00,52.85,34.42,43.75,34.25,0.00,0.00,0.00,0.00,26.94,0.00,26.94,73.32,20.34,0.00,20.55,0.00,4.83
10.00,72.37,29.81,66.81,517.74,167.61,6.77,5.65,48.47,15.67,1.72,23.66,89.49,7.13,3.83,107.88,48.35,42.82,4.15,87.85,0.00,6.88,58.66,26.00,6.39,0.00,27.91,3.90,8.84,0.00,0.00,20.73,0.00,59.57,20.73,183.28,0.00,0.00,0.00,0.00,62.18,48.46,43.99,34.25,0.00,0.00,0.00,0.00,20.73,0.00,45.24,75.17,19.16,2.07,0.00,20.55,4.83
11.00,72.37,29.81,66.81,569.42,184.35,6.77,5.65,55.39,15.67,1.72,23.66,99.50,7.13,3.83,107.88,50.06,51.28,4.15,87.85,0.00,6.88,58.66,26.00,6.39,0.00,33.54,3.90,10.14,0.00,0.00,20.73,0.00,44.93,44.93,183.28,0.00,0.00,0.00,0.00,62.18,48.46,43.99,34.25,0.00,0.00,0.00,0.00,26.94,0.00,29.46,78.86,19.16,2.07,20.55,0.00,4.83
12.00,72.37,29.81,66.81,619.95,200.71,6.77,5.65,63.76,15.67,1.72,23.66,107.24,7.13,3.83,107.88,52.39,61.51,4.15,87.85,0.00,6.88,58.66,26.00,6.39,0.00,33.54,3.90,10.14,0.00,0.00,20.73,0.00,44.93,44.93,183.28,0.00,0.00,0.00,0.00,62.18,48.46,43.99,34.25,0.00,0.00,0.00,0.00,26.94,0.00,29.46,82.44,19.16,2.07,0.00,20.55,4.83
13.00,65.54,26.99,44.54,655.76,212.30,6.77,5.65,73.42,15.67,1.72,23.66,110.41,7.13,3.83,107.88,53.37,73.33,18.00,87.85,0.00,6.88,58.66,26.00,6.39,0.00,42.64,3.90,12.23,0.00,0.00,20.73,0.00,39.44,39.44,183.28,0.00,0.00,0.00,0.00,31.09,32.92,44.62,34.25,0.00,0.00,0.00,26.94,26.94,0.00,78.95,82.93,19.16,2.07,20.55,0.00,4.83
14.00,65.54,26.99,44.54,595.43,192.77,6.77,5.65,60.89,15.67,1.72,23.66,80.85,7.13,0.00,107.88,53.39,58.01,0.00,87.85,0.00,6.88,58.66,26.00,6.39,0.00,33.80,3.90,10.20,0.00,0.00,20.73,0.00,36.17,36.17,183.28,0.00,95.25,0.00,0.00,62.18,28.48,44.28,34.25,0.00,0.00,0.00,26.94,26.94,0.00,69.96,70.57,19.16,2.07,20.55,0.00,4.83
15.00,65.54,27.43,44.54,596.07,192.98,6.77,5.65,68.15,15.67,1.72,23.66,49.80,7.13,0.00,107.88,49.07,66.88,0.00,87.85,0.00,0.00,58.66,26.00,6.39,9.00,4.66,3.90,0.00,0.00,0.00,20.73,20.73,43.75,20.73,183.28,0.00,71.50,1.35,0.00,31.09,33.77,44.14,34.25,0.00,10.36,0.00,20.73,26.94,0.00,105.80,50.27,19.16,2.07,20.55,0.00,4.83
16.00,65.54,28.11,44.54,547.30,177.19,6.77,5.65,70.89,15.67,1.72,23.66,49.80,7.13,0.00,107.88,44.05,70.23,0.00,87.85,0.00,0.00,58.66,26.00,6.39,9.00,38.03,3.90,11.17,0.00,0.00,20.73,38.23,38.52,20.73,183.28,0.00,66.84,1.35,0.00,31.09,37.05,44.90,34.25,0.00,10.36,0.00,20.73,20.73,0.00,93.52,24.34,19.16,2.07,20.55,0.00,4.83
17.00,65.54,29.81,44.54,596.63,193.16,6.77,5.65,82.69,15.67,1.72,23.66,49.80,7.13,0.00,107.88,41.89,84.66,0.00,87.85,0.00,0.00,58.66,26.00,6.39,9.00,50.95,3.90,14.15,0.00,0.00,20.73,39.59,39.92,39.92,183.28,0.00,66.84,1.35,0.00,31.09,30.98,44.58,34.25,0.00,10.36,0.00,20.73,20.73,0.00,77.80,17.27,19.16,2.07,20.55,0.00,4.83
18.00,65.54,29.81,44.54,634.36,205.37,6.77,5.65,86.80,15.67,1.72,23.66,49.80,7.13,0.00,107.88,43.96,89.69,0.00,87.85,0.00,0.00,58.66,26.00,6.39,9.00,59.33,3.90,16.07,0.00,0.00,23.32,40.87,41.22,22.43,180.70,0.00,106.79,1.35,0.00,31.09,32.96,42.22,34.25,0.00,10.36,0.00,20.73,20.73,0.00,109.69,17.37,19.16,2.07,20.55,0.00,4.83
19.00,65.54,29.81,44.54,630.69,204.18,6.77,5.65,78.20,15.67,1.72,23.66,49.80,7.13,0.00,107.88,47.22,79.17,0.00,87.85,15.41,0.00,58.66,26.00,6.39,9.00,63.76,3.90,17.09,145.08,0.00,23.43,42.40,22.28,42.82,181.14,0.00,108.41,1.35,0.00,52.85,32.71,42.42,34.25,0.00,10.36,0.00,20.73,20.73,0.00,109.69,17.41,19.16,2.07,20.55,0.00,4.83
20.00,65.54,29.81,44.54,642.47,208.00,6.77,5.65,82.19,15.67,1.72,23.66,49.80,7.13,0.00,107.88,51.07,84.05,4.15,87.85,15.41,0.00,58.66,26.00,6.39,9.00,71.99,3.90,18.99,145.08,0.00,23.27,41.71,42.08,42.08,163.47,0.00,145.48,1.71,0.00,31.09,36.48,43.47,34.25,0.00,15.95,0.00,22.81,22.81,0.00,109.69,18.72,19.16,2.07,20.55,0.00,4.83
