"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,110.37,14.58,3.12,28.21,14.92,86.76,5.13,2.82,155.40,112.36,88.65,35.71,27.57,189.76,13.33,1.97,6.88,84.92,6.39,0.00,76.22,5.46,17.63,167.24,0.00,0.00,67.10,61.34,41.24,181.66,0.00,181.73,0.00,67.01,45.00,22.28,22.29,57.49,30.67,30.56,30.55,38.58,38.59,20.62,20.62,203.20
2.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,110.37,14.58,3.12,28.21,14.92,85.09,5.13,2.82,155.40,112.36,88.65,35.71,35.37,189.76,13.33,1.97,6.88,84.92,6.39,0.00,82.49,5.46,19.08,0.00,0.00,0.00,67.10,35.72,56.26,184.17,0.00,184.23,0.00,70.34,41.90,24.32,24.42,57.49,30.67,30.56,30.55,38.44,38.45,20.62,20.62,203.20
3.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,110.37,14.58,3.12,28.21,14.92,81.99,5.13,2.82,155.40,112.36,88.65,35.71,24.74,189.76,13.33,1.97,6.88,84.92,6.39,0.00,66.60,5.46,15.40,158.43,0.00,0.00,62.80,60.81,40.38,173.04,0.00,173.10,0.00,67.01,52.58,22.28,22.30,57.49,30.67,30.56,30.55,38.44,38.45,45.04,45.04,203.20
4.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,110.37,14.58,3.12,28.21,14.92,81.71,5.13,2.82,155.40,112.36,88.65,35.71,24.74,189.76,13.33,1.97,6.88,84.92,6.39,0.00,64.11,5.46,14.83,157.37,0.00,0.00,67.10,31.53,47.37,177.46,0.00,177.52,0.00,67.01,30.93,39.18,20.62,57.49,30.67,30.56,30.55,38.29,38.30,26.62,26.62,203.20
5.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,110.37,14.58,3.12,28.21,14.92,81.71,5.13,2.82,155.40,112.36,88.65,35.71,28.32,189.76,13.33,1.97,6.88,84.92,6.39,0.00,85.48,5.46,19.77,183.84,0.00,0.00,67.10,48.04,47.75,0.00,0.00,0.00,0.00,0.00,76.30,22.76,22.76,57.49,30.67,30.56,30.55,38.58,38.59,68.41,68.39,203.20
6.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,110.37,14.58,3.12,28.21,14.92,81.71,5.13,2.82,155.40,112.36,88.65,35.71,32.05,189.76,13.33,1.97,6.88,84.92,6.39,0.00,63.66,5.46,14.73,155.54,0.00,0.00,53.91,54.52,54.09,183.63,0.00,183.69,0.00,0.00,76.30,22.91,22.91,57.49,30.67,30.56,30.55,38.44,38.45,20.62,20.62,203.20
7.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,110.37,14.58,3.12,28.21,14.92,80.69,5.13,2.82,155.40,112.36,88.65,35.71,24.74,189.76,13.33,1.97,6.88,84.92,6.39,0.00,60.82,5.46,14.07,154.81,0.00,0.00,67.10,47.24,46.96,174.54,0.00,174.61,0.00,67.01,45.00,23.21,23.26,57.49,30.67,30.56,30.55,38.29,38.30,22.96,22.96,203.20
8.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,110.37,14.58,3.12,28.21,14.92,81.40,5.13,2.82,155.40,112.36,88.65,35.71,24.74,189.76,13.33,1.97,6.88,84.92,6.39,0.00,61.23,5.46,14.16,154.36,0.00,0.00,67.10,37.18,57.71,173.68,0.00,173.75,0.00,67.01,45.00,23.31,23.36,57.49,30.67,30.56,30.55,38.44,38.45,23.01,23.01,203.20
9.00,48.41,28.91,67.13,635.03,206.59,6.57,6.63,110.37,14.58,3.12,28.21,14.92,82.17,5.13,2.82,155.40,112.36,88.65,35.71,24.74,189.76,13.33,1.97,6.88,84.92,6.39,0.00,61.89,5.46,14.32,153.50,0.00,0.00,65.22,20.62,20.62,172.79,0.00,172.86,0.00,67.01,45.00,40.35,45.51,57.49,30.67,30.56,30.55,38.58,38.59,20.62,20.62,203.20
10.00,48.41,29.24,67.13,635.03,206.59,6.57,6.63,110.37,14.58,3.12,28.21,14.92,82.58,5.13,2.82,155.40,112.36,88.65,35.71,24.74,189.76,13.33,1.97,6.88,84.92,6.39,0.00,63.64,5.46,14.72,155.74,0.00,0.00,67.10,20.62,20.62,173.34,0.00,173.40,0.00,67.01,30.93,49.93,38.37,57.49,30.67,30.56,30.55,38.29,38.30,28.40,28.40,203.20
