"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CS INTIPAMPA EXP","CTCASAGRANDE"
11.00,14.05,20.84,14.35,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,18.57,18.47,11.22,0.00,0.00,20.86,63.40,5.10,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,15.37,23.07,78.55,2.15,25.50,4.00,15.61,144.48,17.95,38.64,0.60,19.51,19.51,19.51,1.20,121.59,9.80,19.51,6.00,10.80,8.24,5.80,2.40,6.94,7.85,18.90,0.00,0.00,0.92,1.00,69.19,71.70,5.30,8.82,111.13,96.00,126.45,0.20,2.00,79.02,250.21,11.00,201.60,5.17,23.00
12.00,12.40,20.47,13.45,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,18.70,18.49,11.22,0.00,0.00,20.73,62.88,5.10,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,15.34,23.47,79.35,2.15,25.50,4.00,15.61,143.90,17.95,38.32,0.60,19.51,19.51,19.51,1.20,123.25,9.80,19.51,6.00,10.80,8.24,5.80,2.40,6.34,6.82,18.90,0.00,0.00,0.77,1.00,70.12,73.63,5.57,9.27,109.52,96.72,128.13,0.20,2.00,78.72,248.71,11.00,201.92,4.52,23.00
13.00,11.03,20.52,12.12,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,18.23,18.30,11.22,0.00,0.00,20.91,64.45,5.10,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,15.14,23.82,80.07,2.15,25.80,4.00,15.61,141.30,17.95,37.75,0.60,19.51,19.51,19.51,1.20,124.36,9.80,19.51,6.00,10.80,8.24,5.80,2.40,5.57,5.65,18.90,0.00,0.00,0.75,1.00,70.97,75.46,5.57,9.40,106.83,97.39,129.44,0.10,2.00,78.04,246.12,11.00,201.13,3.88,23.00
14.00,9.88,20.61,10.50,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,17.03,17.88,11.22,0.00,0.00,21.19,66.72,5.10,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,14.57,23.91,80.38,2.15,26.10,4.00,15.61,136.38,17.95,36.35,0.60,19.51,19.51,19.51,1.20,125.48,9.80,19.51,6.00,10.80,8.24,5.80,2.40,4.74,4.42,18.90,0.00,0.00,0.70,1.00,72.19,77.22,5.49,9.42,103.22,97.19,131.10,0.10,2.00,76.89,241.61,11.00,196.87,3.23,23.00
15.00,8.19,20.41,9.10,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,15.52,17.09,11.22,0.00,0.00,21.29,69.22,4.60,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,13.61,23.95,80.62,2.15,25.90,4.00,15.61,130.10,17.95,34.48,0.60,19.51,19.51,19.51,1.20,126.59,9.80,19.51,6.00,10.80,8.24,5.80,2.40,4.50,4.29,18.90,0.00,0.00,0.59,1.00,73.36,78.68,5.29,9.27,97.67,96.94,132.89,0.10,2.00,74.29,234.99,11.00,185.03,2.58,23.00
16.00,5.60,20.27,6.01,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,13.29,15.90,11.22,0.00,0.00,21.33,71.79,6.80,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,12.54,23.99,80.34,2.15,25.90,4.00,15.61,116.74,17.95,30.45,0.60,19.51,19.51,19.51,1.20,127.18,9.80,19.51,6.00,10.80,8.24,5.80,2.40,4.46,4.51,18.90,0.00,0.00,0.43,1.00,74.09,80.25,5.05,9.06,90.18,98.21,133.72,0.10,2.00,66.83,221.97,11.00,166.08,1.94,23.00
17.00,2.97,20.38,3.17,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,4.61,13.47,11.22,0.00,0.00,20.68,72.29,7.00,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,10.04,24.02,79.87,2.15,25.90,4.00,15.61,82.47,17.95,22.40,0.60,19.51,19.51,19.51,1.20,127.61,9.80,19.51,6.00,10.80,8.24,5.80,2.40,4.26,3.92,18.90,0.00,0.00,0.37,1.00,74.69,81.88,4.93,8.90,69.25,99.96,134.23,0.10,2.00,49.91,186.23,11.00,129.87,1.29,23.00
18.00,1.12,20.56,0.81,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,0.13,8.95,11.22,0.00,0.00,19.81,72.09,7.00,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,6.06,23.93,79.25,2.15,26.00,4.00,15.61,44.62,17.95,11.61,0.60,19.51,19.51,19.51,1.20,127.31,9.80,19.51,6.00,10.80,8.24,5.80,2.40,3.99,3.05,18.90,0.00,0.00,0.25,1.00,74.45,83.11,4.84,8.75,39.96,99.83,133.82,0.00,2.00,24.14,134.84,11.00,78.41,0.65,23.00
19.00,0.22,20.14,0.00,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,0.00,3.96,11.22,0.00,0.00,18.80,71.56,7.00,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,1.86,23.81,78.58,2.15,26.10,4.00,15.61,16.59,17.95,4.43,0.60,19.51,19.51,19.51,1.20,126.77,9.80,19.51,6.00,10.80,8.24,5.80,2.40,3.41,2.44,18.90,0.00,0.00,0.09,1.00,73.94,84.20,4.74,8.46,15.59,99.06,133.09,0.00,2.00,8.25,76.79,11.00,29.21,0.32,23.00
20.00,0.03,19.83,0.00,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,0.00,1.26,11.22,0.00,0.00,17.74,70.93,7.60,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.33,23.73,77.27,2.15,26.30,4.00,15.61,4.23,17.95,1.05,0.60,19.51,19.51,19.51,1.20,125.38,9.80,19.51,6.00,10.80,8.24,5.80,2.40,2.73,1.92,18.90,0.00,0.00,0.04,1.00,72.99,85.17,4.63,8.11,3.69,99.52,130.05,0.00,2.00,2.02,20.02,11.00,6.25,0.00,23.00
21.00,0.00,20.58,0.00,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,0.00,0.00,11.22,0.00,0.00,16.48,68.66,7.50,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.00,23.67,75.74,2.15,26.50,4.00,15.61,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,123.71,9.80,19.51,6.00,10.80,8.24,5.80,2.40,2.64,1.71,18.90,0.00,0.00,0.00,1.00,71.89,86.09,4.37,7.43,0.00,100.39,126.24,0.00,2.00,0.00,0.02,11.00,0.00,0.00,23.00
22.00,0.00,20.18,0.00,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,0.00,0.00,11.22,0.00,0.00,15.15,65.85,7.30,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.00,23.48,73.92,2.15,26.60,4.00,15.61,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,118.79,9.80,19.51,6.00,10.80,8.24,5.80,2.40,2.75,1.60,18.90,0.00,0.00,0.00,1.00,70.82,85.73,4.06,6.63,0.00,98.47,117.16,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
23.00,0.00,19.84,0.00,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,0.00,0.00,11.22,0.00,0.00,14.04,61.64,7.30,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.00,23.24,72.01,2.15,26.70,4.00,15.61,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,112.78,9.80,19.51,6.00,10.80,8.24,5.80,2.40,2.37,1.31,18.90,0.00,0.00,0.00,1.00,69.75,84.94,3.67,6.04,0.00,95.62,106.31,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
24.00,0.00,19.74,0.00,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,0.00,0.00,11.22,0.00,0.00,13.02,56.97,7.30,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.00,23.31,70.61,2.15,26.80,4.00,15.61,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,102.90,9.80,19.51,6.00,10.80,8.24,5.80,2.40,1.81,0.97,18.90,0.00,0.00,0.00,1.00,68.13,84.12,3.25,5.52,0.00,93.49,93.47,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
25.00,0.00,19.75,0.00,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,0.00,0.00,11.22,0.00,0.00,12.28,51.75,7.30,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.00,23.48,69.38,2.15,26.80,4.00,15.61,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,91.73,9.80,19.51,6.00,10.80,8.24,5.80,2.40,1.44,0.78,18.90,0.00,0.00,0.00,1.00,66.33,83.29,2.93,4.85,0.00,91.61,79.96,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
26.00,0.00,19.64,0.00,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,0.00,0.00,11.22,0.00,0.00,11.65,46.35,7.30,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.00,23.19,67.80,2.15,26.80,4.00,15.61,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,82.91,9.80,19.51,6.00,10.80,8.24,5.80,2.40,1.14,0.64,18.90,0.00,0.00,0.00,1.00,64.06,82.33,2.63,4.14,0.00,89.26,70.85,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
27.00,0.00,19.68,0.00,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,0.00,0.00,11.22,0.00,0.00,10.90,43.04,7.30,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.00,22.75,66.09,2.15,26.70,4.00,15.61,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,74.87,9.80,19.51,6.00,10.80,8.24,5.80,2.40,0.90,0.57,18.90,0.00,0.00,0.00,1.00,61.63,81.31,2.36,3.69,0.00,86.75,63.22,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
28.00,0.00,19.41,0.00,14.00,2.90,7.90,5.80,9.85,1.60,0.40,3.00,0.00,0.00,0.00,11.22,0.00,0.00,10.12,40.42,7.30,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.00,21.65,63.60,2.15,26.70,4.00,15.61,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,66.62,9.80,19.51,6.00,10.80,8.24,5.80,2.40,0.70,0.53,18.90,0.00,0.00,0.00,1.00,59.20,78.61,2.10,3.35,0.00,82.58,57.19,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
29.00,0.00,19.38,0.00,14.00,2.90,7.90,5.80,9.85,1.60,0.40,3.00,0.00,0.00,0.00,11.22,0.00,0.00,10.36,38.31,7.30,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.00,20.33,60.83,2.15,26.80,4.00,15.61,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,58.29,9.80,19.51,6.00,10.80,8.24,5.80,2.40,0.58,0.46,18.90,0.00,0.00,0.00,1.00,56.78,75.35,1.84,2.87,0.00,77.86,51.70,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
30.00,0.00,19.59,0.00,14.00,2.90,7.90,5.80,9.85,1.60,0.40,3.00,0.00,0.00,0.00,11.22,0.00,0.00,10.94,36.37,7.30,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,0.00,20.08,59.22,2.15,26.80,4.00,15.61,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,55.55,9.80,19.51,6.00,10.80,8.24,5.80,2.40,0.49,0.39,18.90,0.00,0.00,0.00,1.00,53.72,71.17,1.58,2.35,0.00,76.57,48.92,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
31.00,0.00,19.42,0.00,14.00,2.90,7.90,5.80,9.85,1.60,0.40,3.00,0.00,0.00,0.00,11.22,0.00,0.00,11.47,34.51,7.30,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,0.00,20.18,58.00,2.15,26.80,4.00,15.61,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,54.66,9.80,19.51,6.00,10.80,8.24,5.80,2.40,0.45,0.38,18.90,0.00,0.00,0.00,1.00,50.44,66.68,1.36,2.01,0.00,76.43,47.05,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
32.00,0.00,19.45,0.00,14.00,2.90,7.90,5.80,9.85,1.60,0.40,3.00,0.00,0.00,0.00,11.22,0.00,0.00,11.97,32.68,7.30,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,0.00,20.34,57.20,2.15,26.80,4.00,15.61,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,54.97,9.80,19.51,6.00,10.80,8.24,5.80,2.40,0.43,0.39,18.90,0.00,0.00,0.00,1.00,48.19,63.46,1.15,1.72,0.00,77.96,49.57,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
