"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CT AGROLMOS"
1.00,9.00,19.90,3.85,15.00,2.90,7.10,6.80,10.00,3.35,0.40,3.40,19.00,1.82,6.90,11.00,0.00,7.00,23.15,65.63,8.00,5.00,5.10,4.40,20.00,20.00,18.00,20.00,1.40,4.33,19.70,63.60,3.40,27.00,17.00,17.96,41.22,19.00,10.02,0.60,20.00,20.00,20.00,2.40,117.51,7.00,18.00,20.00,4.00,10.70,7.95,9.00,1.20,7.80,8.10,18.00,0.00,0.00,0.46,1.00,49.50,72.54,6.00,5.30,25.40,85.40,129.90,0.10,1.52,20.76,49.30,14.00,114.26,11.00
2.00,6.36,19.82,2.38,15.00,2.90,7.10,6.80,10.00,3.35,0.40,3.40,19.00,0.01,2.20,11.00,0.00,7.00,22.51,64.97,8.00,5.00,5.10,4.40,20.00,20.00,18.00,20.00,1.40,0.14,19.50,62.30,3.40,27.00,17.00,17.96,15.01,19.00,1.88,0.60,20.00,20.00,20.00,2.40,116.43,7.00,18.00,20.00,4.00,10.70,7.95,9.00,1.20,7.10,6.90,18.00,0.00,0.00,0.32,1.00,47.30,70.62,5.40,4.70,6.00,84.30,124.00,0.00,1.60,5.50,11.20,14.00,75.21,11.00
3.00,0.92,19.77,0.97,15.00,2.90,7.10,6.80,10.00,3.35,0.40,3.40,19.00,0.00,0.10,11.00,0.00,7.00,21.87,61.49,8.00,5.00,5.10,4.40,20.00,20.00,18.00,20.00,1.40,0.01,19.20,60.50,3.40,27.00,17.00,17.96,1.79,19.00,0.16,0.60,20.00,20.00,20.00,2.40,113.60,7.00,18.00,20.00,4.00,10.70,7.95,9.00,1.20,6.50,6.40,18.00,0.00,0.00,0.11,1.00,45.50,71.17,4.70,4.00,0.50,84.20,115.70,0.00,1.64,0.96,0.80,14.00,24.15,11.00
4.00,0.07,20.22,0.00,15.00,2.90,7.10,6.80,10.00,3.35,0.40,3.40,19.00,0.00,0.00,11.00,0.00,7.00,21.22,57.07,8.00,5.00,15.53,4.40,20.00,20.00,18.00,20.00,1.40,0.00,19.00,58.90,3.40,27.00,17.00,17.96,0.00,19.00,0.00,0.60,20.00,20.00,20.00,2.40,110.18,7.00,18.00,20.00,4.00,10.70,7.95,9.00,1.20,6.10,6.10,18.00,0.00,0.00,0.05,1.00,44.30,72.56,4.20,3.40,0.00,84.20,106.70,0.00,1.68,0.00,0.00,14.00,0.00,11.00
5.00,0.00,19.98,0.00,15.00,2.90,7.10,6.80,10.00,3.35,0.40,3.40,19.00,0.00,0.00,11.00,0.00,7.00,20.11,56.31,8.00,5.00,15.53,4.40,20.00,20.00,18.00,20.00,1.40,0.00,19.20,57.50,3.40,27.00,17.00,17.96,0.00,19.00,0.00,0.60,20.00,20.00,20.00,2.40,105.55,7.00,18.00,20.00,4.00,10.70,7.95,9.00,1.20,6.10,5.90,18.00,0.00,0.00,0.00,1.00,45.10,72.18,4.10,3.00,0.00,84.60,95.60,0.00,1.76,0.00,0.00,14.00,0.00,11.00
6.00,0.00,19.69,0.00,15.00,2.90,7.10,6.80,10.00,3.35,0.40,3.40,19.00,0.00,0.00,11.00,0.00,7.00,18.85,56.77,8.00,5.00,15.53,4.40,20.00,20.00,18.00,20.00,1.40,0.00,19.30,56.00,3.40,27.00,17.00,17.96,0.00,19.00,0.00,0.60,20.00,20.00,20.00,2.40,100.52,7.00,18.00,20.00,4.00,10.70,7.95,9.00,1.20,6.10,6.00,18.00,0.00,0.00,0.00,1.00,45.50,71.21,4.00,2.70,0.00,84.10,83.30,0.00,1.76,0.00,0.00,14.00,0.00,11.00
7.00,0.00,19.82,0.00,15.00,2.90,7.10,6.80,10.00,3.35,0.40,3.40,19.00,0.00,0.00,11.00,0.00,7.00,17.81,55.52,8.00,5.00,15.53,4.40,20.00,20.00,18.00,20.00,1.40,0.00,19.00,54.80,3.40,27.00,17.00,17.96,0.00,19.00,0.00,0.60,20.00,20.00,20.00,2.40,86.92,7.00,18.00,20.00,4.00,10.70,7.95,9.00,1.20,6.40,7.20,18.00,0.00,0.00,0.00,1.00,45.00,70.98,3.90,2.50,0.00,82.50,67.00,0.00,1.76,0.00,0.00,14.00,0.00,11.00
8.00,0.00,20.19,0.00,15.00,2.90,7.10,6.80,10.00,3.35,0.40,3.40,19.00,0.00,0.00,11.00,0.00,7.00,16.85,53.70,8.00,5.00,15.53,4.40,20.00,20.00,18.00,20.00,1.40,0.00,18.60,53.40,3.40,27.00,17.00,17.96,0.00,19.00,0.00,0.60,20.00,20.00,20.00,2.40,70.47,7.00,18.00,20.00,4.00,10.70,7.95,9.00,1.20,6.70,8.30,18.00,0.00,0.00,0.00,1.00,44.50,71.01,3.90,2.40,0.00,80.70,51.90,0.00,1.76,0.00,0.00,14.00,0.00,11.00
9.00,0.00,20.17,0.00,15.00,2.90,7.10,6.80,10.00,3.35,0.40,3.40,19.00,0.00,0.00,11.00,0.00,7.00,16.37,49.36,8.00,5.00,15.53,4.40,20.00,20.00,18.00,20.00,1.40,0.00,17.60,51.80,3.40,27.00,17.00,17.96,0.00,19.00,0.00,0.60,20.00,20.00,20.00,2.40,57.66,7.00,18.00,20.00,4.00,10.70,7.95,9.00,1.20,7.10,9.10,18.00,0.00,0.00,0.00,1.00,44.20,70.61,3.80,2.30,0.00,78.20,40.60,0.00,1.80,0.00,0.00,14.00,0.00,11.00
10.00,0.00,20.18,0.00,15.00,2.90,7.10,6.80,10.00,3.35,0.40,3.40,19.00,0.00,0.00,11.00,0.00,7.00,16.05,44.18,8.00,5.00,15.53,4.40,20.00,20.00,18.00,20.00,1.40,0.00,16.70,49.70,3.40,27.00,17.00,17.96,0.00,19.00,0.00,0.60,20.00,20.00,20.00,2.40,46.07,7.00,18.00,20.00,4.00,10.70,7.95,9.00,1.20,7.50,9.90,18.00,0.00,0.00,0.00,1.00,43.60,70.07,3.70,2.20,0.00,75.70,29.90,0.00,1.80,0.00,0.00,14.00,0.00,11.00
